,level_0,Unnamed: 0,index,Area,Diameter (um),Volume (um3),FITC,TRITC,Alexa,FITC_b,TRITC_b,Alexa_b,Name,Source,Exp,Ratio,Ratio2
204,2152,63,72,2.163,1.6595231650272788,2.393032403969336,17.18164433166106,5.983837296059903,43.50689724924942,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.7416916517332691,0.24169165173326912
205,2153,64,80,1.607,1.430418102650203,1.5324545939725842,15.227644331661054,4.731837296059894,145.81289724924943,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.7629278463079908,0.2629278463079908
206,2154,65,83,2.287,1.7064286796726422,2.6017349269408885,16.138644331661055,12.134837296059914,90.68189724924943,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.5708049876615757,0.07080498766157572
207,2155,66,85,1.483,1.3741230821299255,1.35854968719912,9.75664433166105,5.227837296059903,443.65289724924946,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.6511165734029449,0.15111657340294493
208,2156,67,93,2.101,1.6355660437562822,2.2908828386213,14.734644331661059,0.8578372960598983,95.79489724924943,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.9449839149058351,0.4449839149058351
209,2157,68,105,4.264,2.3300415058000006,6.623531320487468,19.671644331661042,4.90783729605991,57.77889724924944,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.8003278762996854,0.3003278762996854
210,2158,69,110,7.539,3.098217701801859,15.571642169256142,22.455644331661063,4.917837296059901,643.8428972492494,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.8203430106939836,0.32034301069398363
211,2159,70,113,22.0,5.292567428401227,77.624322283218,19.749644331661045,49.676837296059915,1454.9938972492496,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.28446846028526535,0.21553153971473465
212,2160,71,117,20.641,5.126493679200092,70.54397068824605,24.91164433166105,6.086837296059912,815.1248972492494,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.8036407921794259,0.30364079217942586
213,2161,72,1,3.028,1.963509445217433,3.963671066745592,7.748022704952689,4.850259521944395,1046.7511774530847,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.6150062814445301,0.11500628144453007
214,2162,73,2,0.865,1.049453289192004,0.6051847301007222,151.4210227049527,960.8702595219444,0.9041774530845998,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.1361343248162438,0.36386567518375623
215,2163,74,3,10.073,3.58124865572293,24.049278472731384,81.61502270495268,33.013259521944406,1519.8641774530847,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.711997258611994,0.21199725861199403
216,2164,75,5,12.545,3.996597313803658,33.42487553444459,14.717022704952683,4.737259521944395,1281.7881774530847,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.7564927111320118,0.2564927111320118
217,2165,76,6,1.854,1.5364199022204157,1.8990149991444336,1163.1740227049527,586.0132595219444,20.0711774530846,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.6649796934403224,0.16497969344032237
218,2166,77,7,3.77,2.190916037563184,5.506502307742137,28.0180227049527,24.66925952194441,1221.3881774530846,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.5317796158908603,0.03177961589086031
219,2167,78,9,0.556,0.8413805244196888,0.3118717143848979,14.04002270495269,23.013259521944406,968.1821774530846,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.378914413545826,0.121085586454174
220,2168,79,10,26.573,5.816682424049596,103.04446803617994,51.86502270495268,25.773259521944397,1146.4901774530847,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.6680341349307252,0.16803413493072517
222,2170,81,14,8.59,3.30713285026094,18.93884745582765,91.42602270495269,60.29425952194441,1292.6921774530847,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.602595917718011,0.10259591771801102
223,2171,82,15,5.562,2.6611573324057667,9.867571388560584,403.0180227049527,1156.1802595219442,449.16017745308454,149.2929772950473,148.9867404780556,154.5958225469154,R2_5h_#1,2_5_1_0006.csv,2,0.2584777236474052,0.24152227635259482
