,R1_5h_2krpm,R1_5h_5.2krpm,R1_5h_16krpm,R1_5h_30krpm,R2_5h_2krpm,R2_5h_5.2krpm,R2_5h_16krpm,R2_5h_30krpm,R1_0h_0krpm
65,0.48914533292531803,0.2851493609198016,0.24169204974173397,0.3746839672697088,0.48095958022167945,0.47885610521970556,0.07566491161773392,0.0737490837761936,0.4836366781197152
66,0.4632513247778534,0.3671375831135536,0.1330882593644298,0.0005411389097151886,0.48393878703604015,0.4199773938825112,0.13190649770760488,0.01239900696123869,0.4643855132978732
67,0.12925311049363425,0.38894984570475577,0.3555100293565201,0.22485300190948188,0.4799821641324784,0.17039438676686725,0.05716510211174097,0.039112937530061787,0.01028520529900745
68,0.19761335649344802,0.0952096505305699,0.4524931870560005,0.09466925701465584,0.5,0.5,0.021993311510628,0.04608666061513167,0.5
69,0.3867154849054769,0.36648231069860426,0.18210032738125181,0.05521091725394378,0.36112334668030466,0.3630143064043644,0.3529014081051397,0.04098466444225807,0.4860877503885248
70,0.37369170150566,0.097624773241203,0.09172178839708783,0.0011787673514122576,0.18066388008977197,0.31392901632880954,0.08784191910949196,0.13406447052479425,0.4692810146228831
71,0.19286276779891526,0.4979121123199848,0.25636383809647934,0.009589792013326437,0.18505962853832003,0.14169321940086627,0.07988607474701459,0.04904189014126753,0.4881662190906101
72,0.392840957813739,0.3036257312231989,0.16100976385916943,0.0010448626549622864,0.47568314068279915,0.2906541722871041,0.04066026441353071,0.020736121969842647,0.3527814215798758
73,0.3549410821427732,0.3460430266967516,0.1090299037682636,0.2145468320220374,0.23435152590699515,0.016255591455877072,0.08922561176026322,0.02577362033816899,0.05180041467291763
74,0.4349332217757844,0.3222489936506484,0.32118097038191484,0.2348488785889679,0.22257083293290691,0.0008140151692885844,0.04832481239750119,0.05561080256268136,0.030061293121725174
75,0.4141438310571482,0.052344820249003166,0.12986367333093707,0.19156142629559136,0.26964918549679007,0.5,0.2654912274599359,0.05405964047513073,0.5
76,0.0849704643931376,0.4634690553862268,0.027945842651561748,0.037214773951214586,0.20215233727822807,0.09857499105031509,0.43334086548231915,0.20219040990131099,0.37267889187156955
77,0.047575408538508945,0.41072549178428075,0.07970297612259186,0.13750499852707304,0.3926996359773718,0.1551668986725796,0.15745593140596736,0.024121233084514637,0.44245211155893605
78,0.3561030695666437,0.3428702564127215,0.3006280246036053,0.06310031541046557,0.47394045307573834,0.05158800271588948,0.22068580841735275,0.052278219897816114,0.4968266813279578
79,0.2836855702253712,0.25926814991925495,0.17466912872332224,0.0569166188377056,0.43256905277369484,0.44047668114085503,0.15611692095374247,0.09287269235426071,0.4984613310770805
80,0.1189655748235417,0.16148486992776867,0.21938496265759377,0.13782107287598788,0.05338376385733695,0.3080104132198036,0.008279331906663745,0.09812821287724782,0.35831876748469627
81,0.16041722389323687,0.3724494038559041,0.3998244195090396,0.39541606527715023,0.13480879807897883,0.4727023116851572,0.007130237402685591,0.20268742698876074,0.4683688513608466
82,0.29235356576769256,0.44417025612367667,0.22209359906813864,0.25379042758523906,0.29191214342690014,0.01609106990238529,0.4550733734066613,0.09186116496934538,0.44984253196163315
83,0.3170020771646731,0.42378783410077137,0.3089217117603533,0.16211586999465516,0.48877240131174027,0.18771806755958353,0.1547522980574756,0.08751988382724041,0.5
84,0.0807067029852439,0.35540786761092547,0.11844728004868049,0.18521647190219392,0.42791587187586033,0.21631947487530928,0.12688545830321202,0.11290309680600363,0.4739332791772951
85,0.04659438623654899,0.1443070166958489,0.2770326984104081,0.1808242702145897,0.06954544203050556,0.2741907369835239,0.03041268902361982,0.028605136633307493,0.4813065407886311
86,0.16669956412956943,0.14384203836831888,0.47250080863340116,0.40954145475112946,0.4879093343390628,0.3215278891831421,0.10106892426675274,0.05511763612657289,0.22166573344273877
